motor_id;timestamp;rotacao_rpm;vibracao_mm_s;temperatura_c;corrente_a;falha
11;2026-01-01 16:48:00;1840,72;2,776;58,59;12,27;0
11;2026-01-01 16:49:00;1773,69;2,025;65,15;11,09;0
11;2026-01-01 16:50:00;1837,67;3,263;60,74;11;0
11;2026-01-01 16:51:00;1801,19;2,143;59,89;12,55;0
11;2026-01-01 16:52:00;1822,16;2,52;61,88;11,77;0
11;2026-01-01 16:53:00;1830,89;3,548;58,66;11;0
11;2026-01-01 16:54:00;1822,77;2,723;59,3;11,3;0
11;2026-01-01 16:55:00;1870,79;2,198;63,06;12,26;0
11;2026-01-01 16:56:00;1808,8;2,662;58,55;10,9;0
11;2026-01-01 16:57:00;1785,03;2,736;57,76;11,54;0
11;2026-01-01 16:58:00;1873,56;2,607;60,19;11,54;0
11;2026-01-01 16:59:00;1828,53;2,324;61,73;13,26;0
11;2026-01-01 17:00:00;1823,1;2,015;64,52;10,75;0
11;2026-01-01 17:01:00;1875,33;2,061;61,93;10,77;0
11;2026-01-01 17:02:00;1786,63;2,215;62,37;11,28;0
11;2026-01-01 17:03:00;1817,29;3,045;58,53;11,24;0
11;2026-01-01 17:04:00;1792,26;2,039;61,55;11,64;0
11;2026-01-01 17:05:00;1816,69;2,589;58,28;11,34;0
11;2026-01-01 17:06:00;1783,65;3,086;63,37;12,13;0
11;2026-01-01 17:07:00;1821,72;2,787;61,37;11,68;0
11;2026-01-01 17:08:00;1819,92;3,095;60,95;11,04;0
11;2026-01-01 17:09:00;1818,65;2,292;62,35;11,48;0
11;2026-01-01 17:10:00;1762,81;2,778;59,86;11,46;0
11;2026-01-01 17:11:00;1838,75;2,987;59,87;12,31;0
11;2026-01-01 17:12:00;1813,81;2,903;58,71;12,14;0
11;2026-01-01 17:13:00;1885,3;2,883;65,54;12,05;0
11;2026-01-01 17:14:00;1807,86;2,049;60,51;11,19;0
11;2026-01-01 17:15:00;1803,75;2,794;60,29;11,81;0
11;2026-01-01 17:16:00;1823,7;2,722;62,82;10,93;0
11;2026-01-01 17:17:00;1788,83;2,467;61,11;12,02;0
11;2026-01-01 17:18:00;1850,33;2,285;55,28;12,35;0
11;2026-01-01 17:19:00;1796,37;2,707;66,14;10,37;0
11;2026-01-01 17:20:00;1799,07;2,132;59,88;11,57;0
11;2026-01-01 17:21:00;1840,83;2,354;58,98;11,57;0
11;2026-01-01 17:22:00;1826,39;2,904;60,68;12,17;0
11;2026-01-01 17:23:00;1825,91;2,944;59,79;11,27;0
11;2026-01-01 17:24:00;1787,1;2,72;59,84;11,26;0
11;2026-01-01 17:25:00;1845,37;2,343;61,37;11,73;0
11;2026-01-01 17:26:00;1795,31;2,082;56,43;11,99;0
11;2026-01-01 17:27:00;1777,97;2,215;62,92;11,75;0
11;2026-01-01 17:28:00;1830,33;3,041;63,47;12,16;0
11;2026-01-01 17:29:00;1815,72;2,605;56,86;12,04;0
11;2026-01-01 17:30:00;1815,11;2,486;62,22;11,32;0
11;2026-01-01 17:31:00;1837,82;2,592;58,94;11,64;0
11;2026-01-01 17:32:00;1813,1;2,801;59,99;11,96;0
11;2026-01-01 17:33:00;1777,36;2,116;61,96;11,16;0
11;2026-01-01 17:34:00;1812,6;2,332;63,25;11,22;0
11;2026-01-01 17:35:00;1828,29;2,785;61,91;10,76;0
11;2026-01-01 17:36:00;1825,55;2,623;57,61;12,34;0
11;2026-01-01 17:37:00;1816,61;2,969;61,24;12,93;0
11;2026-01-01 17:38:00;1881,37;2,828;62,31;11,23;0
11;2026-01-01 17:39:00;1862,58;2,218;59,15;11,98;0
11;2026-01-01 17:40:00;1791,07;1,192;58,97;12,38;0
11;2026-01-01 17:41:00;1786,86;2,609;60,9;10,93;0
11;2026-01-01 17:42:00;1854,24;2,109;62,52;11,84;0
11;2026-01-01 17:43:00;1847,73;2,73;59,67;12,43;0
11;2026-01-01 17:44:00;1858,08;3,163;61,68;11,48;0
11;2026-01-01 17:45:00;1809,99;2,115;57,93;11,59;0
11;2026-01-01 17:46:00;1817,08;2,785;61,76;12,47;0
11;2026-01-01 17:47:00;1776,63;2,875;56,53;11,38;0
11;2026-01-01 17:48:00;1824,69;2,665;61,86;11,29;0
11;2026-01-01 17:49:00;1805,12;2,658;63,29;11,53;0
11;2026-01-01 17:50:00;1801,58;1,696;60,67;12,73;0
11;2026-01-01 17:51:00;1844,18;2,553;62,48;12,12;0
11;2026-01-01 17:52:00;1817,19;2,523;61,7;11,96;0
11;2026-01-01 17:53:00;1841,71;2,947;57,64;11,96;0
11;2026-01-01 17:54:00;1818,39;2,911;58,13;10,97;0
11;2026-01-01 17:55:00;1834,8;2,323;60,18;11,98;0
11;2026-01-01 17:56:00;1788,28;1,767;60,71;11,39;0
11;2026-01-01 17:57:00;1796,42;1,888;59,13;11,53;0
11;2026-01-01 17:58:00;1832,43;3,09;58,03;11,5;0
11;2026-01-01 17:59:00;1863,4;2,496;53,94;12,22;0
11;2026-01-01 18:00:00;1832,75;1,948;65,27;12,75;0
11;2026-01-01 18:01:00;1821,48;1,998;65,34;11,11;0
11;2026-01-01 18:02:00;1858,65;2,619;58,97;12,3;0
11;2026-01-01 18:03:00;1815,64;2,575;57,48;11,57;0
11;2026-01-01 18:04:00;1801,18;3,189;64,72;12,14;0
11;2026-01-01 18:05:00;1821,26;2,495;55,78;11,86;0
11;2026-01-01 18:06:00;1830,41;2,681;63,65;11,31;0
11;2026-01-01 18:07:00;1789,44;2,51;62,68;11,3;0
11;2026-01-01 18:08:00;1824,32;2,854;60,21;11,55;0
11;2026-01-01 18:09:00;1777,98;3,231;64,57;11,9;0
11;2026-01-01 18:10:00;1813,58;2,905;59,43;11,98;0
11;2026-01-01 18:11:00;1817,18;3,315;63,18;13,47;0
11;2026-01-01 18:12:00;1820,29;2,743;60,46;12,01;0
11;2026-01-01 18:13:00;1772,14;1,892;58,04;10,91;0
11;2026-01-01 18:14:00;1792,01;2,625;66,19;12,59;0
11;2026-01-01 18:15:00;1807,66;3,333;59,31;12,21;0
11;2026-01-01 18:16:00;1817,32;2,958;60,01;11,78;0
11;2026-01-01 18:17:00;1814,75;3,105;63,12;11,23;0
11;2026-01-01 18:18:00;1775,37;2,831;64,18;11,74;0
11;2026-01-01 18:19:00;1833;3,782;57,79;12,63;0
11;2026-01-01 18:20:00;1748,34;3,867;64,69;12,24;0
11;2026-01-01 18:21:00;1745,44;3,213;61,07;12,78;0
11;2026-01-01 18:22:00;1760,41;3,267;60,86;12,76;0
11;2026-01-01 18:23:00;1776,95;3,915;60,66;12,12;0
11;2026-01-01 18:24:00;1768,66;3,873;61,04;10,13;0
11;2026-01-01 18:25:00;1689,68;2,852;57,18;11,49;0
11;2026-01-01 18:26:00;1721,08;3,827;62,1;11,13;0
11;2026-01-01 18:27:00;1760,68;3,803;61,59;12,92;0
11;2026-01-01 18:28:00;1715,59;3,729;60,16;12,4;0
11;2026-01-01 18:29:00;1730,9;3,354;61,6;11,97;0
11;2026-01-01 18:30:00;1739,4;3,412;60,57;11,81;0
11;2026-01-01 18:31:00;1738,82;2,565;60,9;12,79;0
11;2026-01-01 18:32:00;1744,55;3,592;62,13;11,62;0
11;2026-01-01 18:33:00;1751,12;3,116;60,52;11,4;0
11;2026-01-01 18:34:00;1731,47;3,738;59,14;11,37;0
11;2026-01-01 18:35:00;1681,27;4,166;62,98;12,27;0
11;2026-01-01 18:36:00;1722,93;3,588;58,4;11,74;0
11;2026-01-01 18:37:00;1731,62;4,638;63,71;12,84;0
11;2026-01-01 18:38:00;1712,22;4,937;60,22;12,25;0
11;2026-01-01 18:39:00;1729,43;4,3;63,27;11,43;0
11;2026-01-01 18:40:00;1699,44;4,498;64,68;12,14;3
11;2026-01-01 18:41:00;1686,63;3,657;60,93;11,71;3
11;2026-01-01 18:42:00;1664,94;4,428;63,26;12,24;3
11;2026-01-01 18:43:00;1733,28;3,843;62,66;12,98;3
11;2026-01-01 18:44:00;1652,59;3,765;61,54;12,25;3
11;2026-01-01 18:45:00;1674,92;3,998;62,59;11,96;3
11;2026-01-01 18:46:00;1662,44;4,493;60,38;12,65;3
11;2026-01-01 18:47:00;1634,3;4,589;65,19;12,14;3
11;2026-01-01 18:48:00;1686,16;4,626;61,29;12,73;3
11;2026-01-01 18:49:00;1672,74;4,239;59,26;12,63;3
11;2026-01-01 18:50:00;1662,67;4,797;60;11,81;3
11;2026-01-01 18:51:00;1637,2;4,527;63,3;11,68;3
11;2026-01-01 18:52:00;1663,27;4,906;58,78;12,26;3
11;2026-01-01 18:53:00;1638,97;4,81;65,81;12,74;3
11;2026-01-01 18:54:00;1653,83;4,234;64,35;13,55;3
11;2026-01-01 18:55:00;1674,01;4,733;58,01;11,85;3
11;2026-01-01 18:56:00;1573,33;5,273;63,02;11,94;3
11;2026-01-01 18:57:00;1655,78;5,44;58,66;13,15;3
11;2026-01-01 18:58:00;1686,37;4,662;59;12,69;3
11;2026-01-01 18:59:00;1666,36;4,899;59,91;12,49;3
11;2026-01-01 19:00:00;1638,97;5,076;59,23;13,01;3
11;2026-01-01 19:01:00;1646,54;5,774;62,9;13,37;3
11;2026-01-01 19:02:00;1591,02;5,543;61,72;13,27;3
11;2026-01-01 19:03:00;1614,58;4,893;62,14;12,24;3
11;2026-01-01 19:04:00;1601,13;5,652;61,09;12,94;3
11;2026-01-01 19:05:00;1589,51;6,012;59,76;13,38;3
11;2026-01-01 19:06:00;1622,2;5,642;59,78;12,54;3
11;2026-01-01 19:07:00;1588,86;5,295;63,85;12,96;3
11;2026-01-01 19:08:00;1543,75;5,994;60,21;12,4;3
11;2026-01-01 19:09:00;1597,38;5,779;64,57;12,2;3
11;2026-01-01 19:10:00;1582,03;5,655;59,49;13,04;3
11;2026-01-01 19:11:00;1596,36;6,162;61,2;13,36;3
11;2026-01-01 19:12:00;1565,1;5,853;61,86;13,28;3
11;2026-01-01 19:13:00;1528,58;5,937;64,04;12,04;3
11;2026-01-01 19:14:00;1543,6;6,299;63,51;13,65;3
11;2026-01-01 19:15:00;1541,38;5,805;61,85;13,23;3
11;2026-01-01 19:16:00;1534,88;5,592;61,27;13,57;3
11;2026-01-01 19:17:00;1542,81;6,235;58,81;12,36;3
11;2026-01-01 19:18:00;1571,37;6,778;60,6;13,44;3
11;2026-01-01 19:19:00;1514,96;5,295;66,74;13,34;3
11;2026-01-01 19:20:00;1567,88;6,548;58,69;12,21;3
11;2026-01-01 19:21:00;1510,36;6,319;59,68;13,26;3
11;2026-01-01 19:22:00;1528,89;6,141;57,63;12,39;3
11;2026-01-01 19:23:00;1533,83;6,146;59,21;13,04;3
11;2026-01-01 19:24:00;1523,54;6,816;58,13;14,44;3
11;2026-01-01 19:25:00;1542,88;6,777;58,02;13,24;3
11;2026-01-01 19:26:00;1520,93;6,14;61,89;13,01;3
11;2026-01-01 19:27:00;1516,03;6,727;62,91;12,21;3
11;2026-01-01 19:28:00;1456,85;7,204;61,96;13,29;3
11;2026-01-01 19:29:00;1522,59;6,984;58,53;13,04;3
11;2026-01-01 19:30:00;1555,84;6,088;56,87;11,95;3
11;2026-01-01 19:31:00;1492,88;7,063;55,97;12,52;3
11;2026-01-01 19:32:00;1837,6;2,028;58,04;12,19;0
11;2026-01-01 19:33:00;1800,5;2,614;58,52;12,43;0
11;2026-01-01 19:34:00;1845,73;2,228;59,94;11,7;0
11;2026-01-01 19:35:00;1834,07;2,688;61,74;12,26;0
11;2026-01-01 19:36:00;1811,93;2,259;60,12;11,68;0
11;2026-01-01 19:37:00;1810,28;2,108;65,04;11,2;0
11;2026-01-01 19:38:00;1837,23;2,653;66,85;12,98;0
11;2026-01-01 19:39:00;1822,11;2,573;60,82;10,81;0
11;2026-01-01 19:40:00;1790,31;2,856;56,3;11,91;0
11;2026-01-01 19:41:00;1782,89;2,315;59,74;11,27;0
11;2026-01-01 19:42:00;1835,8;1,921;60,42;11,53;0
11;2026-01-01 19:43:00;1802,01;2,797;62,8;12,61;0
11;2026-01-01 19:44:00;1821,97;3,106;57,74;11,69;0
11;2026-01-01 19:45:00;1835,79;2,296;57,03;11,46;0
11;2026-01-01 19:46:00;1791,03;2,721;61,74;11,33;0
11;2026-01-01 19:47:00;1795,74;2,402;59,72;12;0
11;2026-01-01 19:48:00;1861,66;3,3;59,68;11,09;0
11;2026-01-01 19:49:00;1810,78;2,316;58,88;11,72;0
11;2026-01-01 19:50:00;1846,34;3,286;60,07;11,58;0
11;2026-01-01 19:51:00;1877,87;2,666;61,58;11,19;0
11;2026-01-01 19:52:00;1843,93;4,275;55,08;10,8;0
11;2026-01-01 19:53:00;1801,38;3,602;61,12;11,68;0
11;2026-01-01 19:54:00;1820,95;4,506;62,8;11,43;0
11;2026-01-01 19:55:00;1827,21;3,889;62,2;11,79;0
11;2026-01-01 19:56:00;1840,11;4,297;66,35;10,36;0
11;2026-01-01 19:57:00;1830,17;4,186;59,99;11,38;0
11;2026-01-01 19:58:00;1856,79;4,296;60,85;12,17;0
11;2026-01-01 19:59:00;1766,93;4,723;64,27;10,67;0
11;2026-01-01 20:00:00;1832,03;4,955;61,22;12,78;0
11;2026-01-01 20:01:00;1813,44;5,035;64,85;11,88;0
11;2026-01-01 20:02:00;1781,2;4,743;63,13;11,57;0
11;2026-01-01 20:03:00;1841,46;5,636;61,44;11,72;0
11;2026-01-01 20:04:00;1797,05;4,911;61,05;11,15;1
11;2026-01-01 20:05:00;1825,41;5,729;60,5;12,51;1
11;2026-01-01 20:06:00;1871,08;5,402;61;11,76;1
11;2026-01-01 20:07:00;1811,3;6,565;58,97;11,7;1
11;2026-01-01 20:08:00;1854,55;6,869;62,78;12,26;1
11;2026-01-01 20:09:00;1783,8;6,783;65,87;11,89;1
11;2026-01-01 20:10:00;1831,92;6,527;56,55;11,25;1
11;2026-01-01 20:11:00;1823,35;6,591;64,03;11,64;1
11;2026-01-01 20:12:00;1832,97;6,957;61,69;12;1
11;2026-01-01 20:13:00;1889,68;7,207;63,69;11,69;1
11;2026-01-01 20:14:00;1889,52;7,593;59,62;10,85;1
11;2026-01-01 20:15:00;1797,26;7,73;60,63;12,5;1
11;2026-01-01 20:16:00;1803,81;6,926;64,25;11,75;1
11;2026-01-01 20:17:00;1869,85;8,177;60,96;11,42;1
11;2026-01-01 20:18:00;1738,19;8,237;63,15;12,05;1
11;2026-01-01 20:19:00;1852,65;7,94;59,61;11,36;1
11;2026-01-01 20:20:00;1736,18;8,037;60,59;10,74;1
11;2026-01-01 20:21:00;1894,04;8,619;62,36;11,65;1
11;2026-01-01 20:22:00;1809,91;8,837;62,09;12,06;1
11;2026-01-01 20:23:00;1814,97;8,495;63,15;11,49;1
11;2026-01-01 20:24:00;1777,08;9,13;60,23;11,52;1
11;2026-01-01 20:25:00;1891,44;9,351;61,08;11,54;1
11;2026-01-01 20:26:00;1898,95;9,791;63,51;11,59;1
11;2026-01-01 20:27:00;1749,8;9,574;64,69;11,74;1
11;2026-01-01 20:28:00;1803,09;8,978;58,99;12,13;1
11;2026-01-01 20:29:00;1847,05;10,06;64,05;12,1;1
11;2026-01-01 20:30:00;1846,12;9,454;59,16;12,87;1
11;2026-01-01 20:31:00;1924,55;9,961;61,6;12,7;1
11;2026-01-01 20:32:00;1813,31;1,987;61,79;11,14;0
11;2026-01-01 20:33:00;1840,21;2,724;59,86;11,52;0
11;2026-01-01 20:34:00;1852,91;2,092;60,64;12,09;0
11;2026-01-01 20:35:00;1804,92;2,927;56,66;10,58;0
11;2026-01-01 20:36:00;1807,41;2,064;62,9;11,84;0
11;2026-01-01 20:37:00;1810,3;1,721;60,39;11,14;0
11;2026-01-01 20:38:00;1777,73;2,388;60,98;11,62;0
11;2026-01-01 20:39:00;1851,36;1,996;59,65;11,66;0
11;2026-01-01 20:40:00;1806,51;3,053;62,9;10,59;0
11;2026-01-01 20:41:00;1813,86;2,255;61,55;13,1;0
11;2026-01-01 20:42:00;1857,49;2,989;58,21;11,33;0
11;2026-01-01 20:43:00;1807,6;2,404;60,8;12,51;0
11;2026-01-01 20:44:00;1852,74;2,669;58,5;10,67;0
11;2026-01-01 20:45:00;1777,39;2,315;61,13;11,26;0
11;2026-01-01 20:46:00;1835,13;3,478;62,79;12,12;0
11;2026-01-01 20:47:00;1809,95;2,067;61,56;11,5;0
11;2026-01-01 20:48:00;1781,61;1,306;62,17;12,12;0
11;2026-01-01 20:49:00;1792,7;2,631;63,73;12,02;0
11;2026-01-01 20:50:00;1824,6;2,117;59,04;11,14;0
11;2026-01-01 20:51:00;1797,09;2,609;59,99;12,38;0
11;2026-01-01 20:52:00;1830,67;2,499;56,58;11,99;0
11;2026-01-01 20:53:00;1802,46;2,315;60,13;10,77;0
11;2026-01-01 20:54:00;1780,61;2,364;59,55;11,7;0
11;2026-01-01 20:55:00;1845,34;2,691;62,72;12,03;0
11;2026-01-01 20:56:00;1828,45;2,382;62,24;11,58;0
11;2026-01-01 20:57:00;1776,02;2,466;64,84;11,67;0
11;2026-01-01 20:58:00;1837,42;2,328;59,83;11,93;0
11;2026-01-01 20:59:00;1824,15;3,178;62,07;10,66;0
11;2026-01-01 21:00:00;1810,3;3,051;62,93;11,52;0
11;2026-01-01 21:01:00;1811,29;1,938;66,81;11,41;0
11;2026-01-01 21:02:00;1854,6;2,528;62,17;12,09;0
11;2026-01-01 21:03:00;1829,07;2,201;60,96;11,3;0
11;2026-01-01 21:04:00;1855,82;2,029;61,4;12,81;0
11;2026-01-01 21:05:00;1832,99;1,248;62,25;11,29;0
11;2026-01-01 21:06:00;1826,96;2,397;64,52;10,96;0
11;2026-01-01 21:07:00;1802,16;2,427;60,02;12,37;0
11;2026-01-01 21:08:00;1825,04;3,069;59,31;11,99;0
11;2026-01-01 21:09:00;1846,62;2,946;67,64;11,87;0
11;2026-01-01 21:10:00;1823,12;2,724;58,27;11,49;0
11;2026-01-01 21:11:00;1869,5;2,822;63,22;11,42;0
11;2026-01-01 21:12:00;1846,58;2,868;62,12;11,91;0
11;2026-01-01 21:13:00;1791,14;2,722;61,89;11,29;0
11;2026-01-01 21:14:00;1808,97;3,081;58,01;12,7;0
11;2026-01-01 21:15:00;1837,92;2,019;67,86;11,77;0
11;2026-01-01 21:16:00;1782,92;2,332;61,52;11,47;0
11;2026-01-01 21:17:00;1818,18;2,275;59,8;11,38;0
11;2026-01-01 21:18:00;1797,78;2,306;57,76;10,9;0
11;2026-01-01 21:19:00;1822,11;2,466;56,06;12,06;0
11;2026-01-01 21:20:00;1797,98;3,18;62,84;11,16;0
11;2026-01-01 21:21:00;1847,43;2,885;58,99;11,54;0
11;2026-01-01 21:22:00;1808,36;3,016;60,41;13,15;0
11;2026-01-01 21:23:00;1837,71;2,496;59,58;10,54;0
11;2026-01-01 21:24:00;1783,75;2,478;62,43;11,56;0
11;2026-01-01 21:25:00;1813,47;2,758;62,06;10,8;0
11;2026-01-01 21:26:00;1789,1;2,7;62,96;11,3;0
11;2026-01-01 21:27:00;1850,93;2,699;63,06;11,53;0
11;2026-01-01 21:28:00;1801,73;3,454;59,29;10,84;0
11;2026-01-01 21:29:00;1818,91;2,761;57,72;11,86;0
11;2026-01-01 21:30:00;1829,89;2,212;60,71;12,5;0
11;2026-01-01 21:31:00;1802,43;2,245;62,38;11,82;0
11;2026-01-01 21:32:00;1791,08;2,864;61,35;12,12;0
11;2026-01-01 21:33:00;1825,73;2,832;56,41;12,59;0
11;2026-01-01 21:34:00;1772,78;2,918;61,23;11,98;0
11;2026-01-01 21:35:00;1854,64;2,735;58,58;10,2;0
11;2026-01-01 21:36:00;1817,67;2,111;61,14;11,73;0
11;2026-01-01 21:37:00;1784,24;3,142;63,49;10,12;0
11;2026-01-01 21:38:00;1814,48;3,064;54,85;11,18;0
11;2026-01-01 21:39:00;1835,54;2,373;64,85;10,72;0
11;2026-01-01 21:40:00;1800,66;2,673;58,47;11,78;0
11;2026-01-01 21:41:00;1772,54;2,601;63,57;11,08;0
11;2026-01-01 21:42:00;1818,01;2,378;63,19;11,8;0
11;2026-01-01 21:43:00;1840,12;2,063;60,33;12,09;0
11;2026-01-01 21:44:00;1826,92;2,757;62,22;11,04;0
11;2026-01-01 21:45:00;1831,16;1,93;59,33;11,77;0
11;2026-01-01 21:46:00;1845,01;2,289;56,77;10,05;0
11;2026-01-01 21:47:00;1860,67;3,212;63,93;10,72;0
11;2026-01-01 21:48:00;1753,76;2,693;59,38;12,38;0
11;2026-01-01 21:49:00;1787,97;2,68;65,59;11,09;0
11;2026-01-01 21:50:00;1825,29;2,409;63,29;11,3;0
11;2026-01-01 21:51:00;1828,02;1,902;58,97;11,13;0
11;2026-01-01 21:52:00;1782,37;2,693;62,55;10,58;0
11;2026-01-01 21:53:00;1801,54;2,726;62,4;11;0
11;2026-01-01 21:54:00;1864,14;2,845;65,39;11,61;0
11;2026-01-01 21:55:00;1812,24;2,37;59,86;11,39;0
11;2026-01-01 21:56:00;1826,35;2,363;60,5;12,26;0
11;2026-01-01 21:57:00;1865,86;2,754;62,17;11,25;0
11;2026-01-01 21:58:00;1823,45;2,024;61,13;11,61;0
11;2026-01-01 21:59:00;1840,78;2,852;57,61;11,29;0
11;2026-01-01 22:00:00;1835,37;2,463;63,62;12,18;0
11;2026-01-01 22:01:00;1812,69;2,644;65,08;10,76;0
11;2026-01-01 22:02:00;1811,26;3,45;61,47;11,9;0
11;2026-01-01 22:03:00;1850,63;2,418;57,9;11,86;0
11;2026-01-01 22:04:00;1820,89;2,583;60,8;11,13;0
11;2026-01-01 22:05:00;1795,87;2,539;58,81;11,56;0
11;2026-01-01 22:06:00;1848,15;1,735;60,44;11,85;0
11;2026-01-01 22:07:00;1749,72;2,771;61,55;11,2;0
11;2026-01-01 22:08:00;1860,55;1,592;62,72;11,19;0
11;2026-01-01 22:09:00;1816,43;2,83;64,6;10,88;0
11;2026-01-01 22:10:00;1821,29;2,25;62,65;12,83;0
11;2026-01-01 22:11:00;1823,17;2,232;58,44;11,34;0
11;2026-01-01 22:12:00;1854,36;2,511;62,79;10,88;0
11;2026-01-01 22:13:00;1825,45;1,997;60,37;10,56;0
11;2026-01-01 22:14:00;1820,52;2,482;60,65;11,14;0
11;2026-01-01 22:15:00;1797,28;2,089;61,05;11,78;0
11;2026-01-01 22:16:00;1803,25;2,011;61,42;11,46;0
11;2026-01-01 22:17:00;1837,14;2,439;63,61;11,83;0
11;2026-01-01 22:18:00;1826,66;3,016;62,33;12,05;0
11;2026-01-01 22:19:00;1863,27;2,816;58,12;11,53;0
11;2026-01-01 22:20:00;1800,72;2,309;57,33;11,54;0
11;2026-01-01 22:21:00;1792,24;2,461;62,71;12,56;0
11;2026-01-01 22:22:00;1828,59;2,31;62,43;12,06;0
11;2026-01-01 22:23:00;1818,96;2,049;64,24;11,85;0
11;2026-01-01 22:24:00;1791,13;2,108;60,84;11,41;0
11;2026-01-01 22:25:00;1808,12;2,633;61,78;12,02;0
11;2026-01-01 22:26:00;1838,71;2,235;62,28;11,83;0
11;2026-01-01 22:27:00;1788,09;2,503;57,2;11,81;0
11;2026-01-01 22:28:00;1792,65;2,119;57,05;12,05;0
11;2026-01-01 22:29:00;1802,89;2,844;62,92;11,81;0
11;2026-01-01 22:30:00;1803,4;2,782;62,01;10,71;0
11;2026-01-01 22:31:00;1840,92;3,15;64,45;11,65;0
11;2026-01-01 22:32:00;1807,21;3,071;65,69;10,95;0
11;2026-01-01 22:33:00;1861,88;2,158;60,33;12;0
11;2026-01-01 22:34:00;1795,02;2,183;60,2;10,68;0
11;2026-01-01 22:35:00;1830,21;2,667;57,69;11,6;0
11;2026-01-01 22:36:00;1820,09;2,172;62,38;11,65;0
11;2026-01-01 22:37:00;1821,17;2,621;55,94;10,93;0
11;2026-01-01 22:38:00;1759,55;2,388;58,66;11,57;0
11;2026-01-01 22:39:00;1793,66;2,894;61,85;12,08;0
11;2026-01-01 22:40:00;1816,91;2,905;59,44;11,28;0
11;2026-01-01 22:41:00;1771,85;2,404;60,96;11,79;0
11;2026-01-01 22:42:00;1748,01;1,795;60,57;11,92;0
11;2026-01-01 22:43:00;1790,22;2,931;58,3;10,98;0
11;2026-01-01 22:44:00;1829,52;2,282;55,92;11,64;0
11;2026-01-01 22:45:00;1833,02;2,517;62,83;11,49;0
11;2026-01-01 22:46:00;1790,5;2,472;60,64;11,61;0
11;2026-01-01 22:47:00;1816,06;2,681;61,93;10,66;0
11;2026-01-01 22:48:00;1831,68;2,278;60,94;10,77;0
11;2026-01-01 22:49:00;1854,22;2,079;60,89;12,35;0
11;2026-01-01 22:50:00;1853,25;2,587;61,49;12,07;0
11;2026-01-01 22:51:00;1843,87;2,857;60,6;11,75;0
11;2026-01-01 22:52:00;1807,61;2,478;60,24;12,16;0
11;2026-01-01 22:53:00;1819,86;2,476;58,57;10,82;0
11;2026-01-01 22:54:00;1822,87;2,052;67,29;11,48;0
11;2026-01-01 22:55:00;1815,68;2,732;63,6;11,43;0
11;2026-01-01 22:56:00;1786,68;2,761;64,81;11,16;0
11;2026-01-01 22:57:00;1857,12;2,484;64,26;10,94;0
11;2026-01-01 22:58:00;1831,91;2,137;60,39;12,41;0
11;2026-01-01 22:59:00;1842,84;2,56;60,63;11,24;0
11;2026-01-01 23:00:00;1837,6;2,593;61,09;11,89;0
11;2026-01-01 23:01:00;1810,26;2,51;60,17;11,82;0
11;2026-01-01 23:02:00;1783,61;2,094;63,28;12,25;0
11;2026-01-01 23:03:00;1839,86;2,628;59,05;12,06;0
11;2026-01-01 23:04:00;1838,25;2,592;58,42;11,43;0
11;2026-01-01 23:05:00;1828,33;2,694;57,84;10,86;0
11;2026-01-01 23:06:00;1874,9;2,472;60,27;12,15;0
11;2026-01-01 23:07:00;1806,93;3,04;59,9;12,35;0
11;2026-01-01 23:08:00;1813,22;2,526;59,54;13,1;0
11;2026-01-01 23:09:00;1826,26;3,085;61,29;12,2;0
11;2026-01-01 23:10:00;1808,66;2,616;58,17;11,23;0
11;2026-01-01 23:11:00;1815,22;2,064;62,94;11,31;0
11;2026-01-01 23:12:00;1846,91;2,861;58,34;10,37;0
11;2026-01-01 23:13:00;1804,9;2,381;58,15;11,13;0
11;2026-01-01 23:14:00;1806,61;2,349;59,47;10,86;0
11;2026-01-01 23:15:00;1835,53;2,942;60,74;11,97;0
11;2026-01-01 23:16:00;1788,1;2,027;63,23;12,19;0
11;2026-01-01 23:17:00;1819,04;1,826;60,9;12,97;0
11;2026-01-01 23:18:00;1817,73;2,439;57,07;13,47;0
11;2026-01-01 23:19:00;1836,76;2,647;62,3;11,77;0
11;2026-01-01 23:20:00;1841,17;2,874;62,25;11,27;0
11;2026-01-01 23:21:00;1817,09;2,585;59,63;11,38;0
11;2026-01-01 23:22:00;1818,94;1,627;61,51;11,2;0
11;2026-01-01 23:23:00;1820,21;2,138;64,67;13,02;0
11;2026-01-01 23:24:00;1813,39;2,023;58,92;9,96;0
11;2026-01-01 23:25:00;1853,39;1,773;63,48;12,59;0
11;2026-01-01 23:26:00;1833,64;2,459;64,25;11,06;0
11;2026-01-01 23:27:00;1852,75;2,731;61,52;11,38;0
11;2026-01-01 23:28:00;1799,17;2,915;58,01;10,07;0
11;2026-01-01 23:29:00;1852,37;2,725;64,35;12,25;0
11;2026-01-01 23:30:00;1824,08;2,304;63,37;12,09;0
11;2026-01-01 23:31:00;1838,2;2,96;62,45;10,96;0
11;2026-01-01 23:32:00;1773,37;2,443;60,95;12,28;0
11;2026-01-01 23:33:00;1861,75;2,551;63,98;12,17;0
11;2026-01-01 23:34:00;1832,1;2,262;58,96;11,3;0
11;2026-01-01 23:35:00;1867,69;2,429;63,23;10,39;0
11;2026-01-01 23:36:00;1848,89;2,358;60,28;11,49;0
11;2026-01-01 23:37:00;1769,91;1,974;56,89;12,24;0
11;2026-01-01 23:38:00;1859,13;2,782;58,57;11,07;0
